amenity,ele,gnis:feature_id,name,geometry,religion,denomination,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,opening_hours,operator,operator:short,operator:type,operator:website,operator:wikidata,operator:wikipedia,phone,ref,website,brand,brand:wikidata,short_name,source,wheelchair,addr:housename,cuisine,access,addr:unit,branch,internet_access,official_name,outdoor_seating,takeaway,healthcare,recycling_type,operational_status,wikidata,entrance,display,support,email,presbyterian,service_times,check_date,drive_through,fuel:diesel,fuel:octane_87,fuel:octane_89,fuel:octane_93,self_service,brand:website,brand:wikipedia,shop,not:brand:wikidata,changing_table,fee,unisex,social_facility,social_facility:for,description,delivery,leisure,smoking,atm,alt_name,capacity,socket:type1,socket:chademo,contact:email,contact:youtube,drinking_water,lit,bicycle_parking,fountain,theatre:type,amenity_1,fixme:atp,owner,start_date,name:en,check_date:opening_hours,sport,contact:website,shelter_type,contact:phone,note,service:bicycle:pump,service:bicycle:tools,alcohol,dispensing,healthcare:speciality,post:city,post:housenumber,post:postcode,post:state,post:street,covered,fuel,backrest,colour,material,seats,training,animal_boarding,indoor_seating,parking_space,portable,toilets:disposal,toilets:handwashing,automated,bench,cash_in,cash_out,cash_withdrawal,currency:BCH,currency:USD,currency:XBT,indoor,manufacturer,payment:cash,payment:onchain,url,fuel:Kerosene,microbrewery,parking,contact:facebook,contact:instagram,contact:twitter,opening_hours:drive_through,addr:country,waste,hot_water,bottle,armrest,drink:cola,drink:soft_drink,vending,air_conditioning,bar,diet:fish,diet:seafood,payment:american_express,payment:credit_cards,payment:debit_cards,payment:diners_club,payment:mastercard,payment:visa,reservation,website:menu,addr:full,lgbtq,full_name,socket:type1_combo,socket:type1_combo:output,toilets,diet:local,diet:non-vegetarian,bin,nodes,toilets:wheelchair,grades,emergency,surface,building,capacity:disabled,supervised,building:levels,park_ride,layer,orientation,height,drive_in,fax,compressed_air,internet_access:fee,source_ref,denomination:en,demolished:building,fireplace,tourism,after_school,isced:level,nursery,preschool,bus,public_transport,government,org.pcanet:presbytery,org.pcanet:ref,name:fa,fuel:kerosene,denomination:wikidata,denomination:wikipedia,studio,roof:shape,baby_feeding,theatre,food,check_date:opening_hours:drive_through,wikipedia,old_name,previously,golf_cart,vehicle,screen,building:part,location,fuel:octane_98,picnic_table,was:amenity,building:material,townhall:type,fuel:octane_88,ways,type
parking,,,,"POLYGON ((-76.031591 36.7335545, -76.0316398 36.7335554, -76.0316843 36.7335716, -76.0317172 36.7336005, -76.0317333 36.7336374, -76.0317299 36.7336765, -76.0317708 36.7337124, -76.0319227 36.7336013, -76.0319638 36.7336374, -76.0320543 36.7335712, -76.0320132 36.7335351, -76.0320682 36.7334949, -76.0326044 36.7339659, -76.032307 36.7341834, -76.0324347 36.7342956, -76.0324189 36.7343072, -76.0324463 36.7343313, -76.0323276 36.7344181, -76.0322976 36.7344326, -76.032263 36.7344368, -76.032229 36.7344301, -76.0322011 36.7344137, -76.0321546 36.734448, -76.031497 36.7338704, -76.0315409 36.7338383, -76.0312932 36.7336207, -76.0312752 36.7335967, -76.0312699 36.733569, -76.0312783 36.7335417, -76.031299 36.7335192, -76.0313817 36.7334587, -76.0313676 36.7334464, -76.0314962 36.7333524, -76.0316085 36.733451, -76.0315347 36.733505, -76.031591 36.7335545))",,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6718074502, 6718074503, 6718074504, 6718074505, 6718074506, 6718074507, 6718074512, 6718074500, 6718074499, 6718074498, 6718074501, 6718074511, 6718074510, 6718074513, 6718074489, 6718074488, 6718074514, 6718074485, 6718074484, 6718074516, 6718074483, 6718074482, 6718074487, 6718074517, 6718074509, 6718074493, 6718074492, 6718074508, 6718074491, 6718074490, 6718074497, 6718074496, 6718074515, 6718074494, 6718074495, 6718074502]",,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.0323311 36.7335742, -76.0322685 36.7334561, -76.0322014 36.7333599, -76.0320827 36.7332492, -76.0319674 36.7331659, -76.0318353 36.7330745, -76.0317649 36.733031, -76.0317434 36.7330573, -76.0321417 36.7334007, -76.03219 36.7334507, -76.0322162 36.7334894, -76.0322604 36.7335506, -76.0322812 36.7335899, -76.0323311 36.7335742))",,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6718074594, 6718074593, 6718074592, 6718074591, 6718074590, 6718074589, 6718074588, 6718074587, 6718074586, 6718074585, 6718074584, 6718074583, 6718074582, 6718074594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,
parking,,,,"POLYGON ((-76.060293 36.8200749, -76.0601106 36.8194888, -76.0600075 36.81951, -76.0599973 36.8194766, -76.0599363 36.8192826, -76.0600409 36.8192633, -76.0600248 36.8192182, -76.0599233 36.8192412, -76.0599101 36.8191988, -76.0597995 36.8192225, -76.0598612 36.8194007, -76.0600972 36.8201136, -76.060293 36.8200749))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6770418838, 6770418839, 6770418840, 6770418836, 6770418841, 6770418842, 6770418843, 6770418844, 6770418845, 6770418846, 6770418847, 6770418848, 6770418838]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.0610118 36.8188596, -76.0605988 36.8189477, -76.0609716 36.8200792, -76.0613954 36.8200728, -76.0610118 36.8188596))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6770418849, 6770418850, 6770418851, 6770418852, 6770418849]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.1257042 36.7917962, -76.1258871 36.7917813, -76.1259739 36.7924192, -76.125908 36.7924258, -76.1258003 36.7924366, -76.1257042 36.7917962))",,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6789359400, 6789359401, 6789359402, 6786797747, 6789359403, 6789359400]",,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.1460313 36.7871428, -76.1448245 36.7873501, -76.144803 36.7873028, -76.1447333 36.7873114, -76.1445616 36.7867443, -76.1446448 36.7867302, -76.1446314 36.7866851, -76.1458463 36.786466, -76.1460313 36.7871428))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6789382043, 6789382044, 6789382045, 6789382046, 6789382047, 6789382048, 6789382049, 6789382050, 6789382043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2176954 36.80882, -76.2175793 36.8089319, -76.2175594 36.808922, -76.2174463 36.8091122, -76.2171359 36.8096342, -76.2171639 36.8096452, -76.2171187 36.8097263, -76.2177598 36.8099754, -76.2178083 36.8098976, -76.2178363 36.8099086, -76.2182185 36.8092486, -76.2181657 36.8092225, -76.2182211 36.8091507, -76.2176954 36.80882))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886407, 6800886408, 6800886409, 6800875057, 6800886410, 6800886411, 6800886412, 6800886413, 6800886414, 6800886415, 6800886416, 6800886417, 6800886418, 6800886407]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2183339 36.8093318, -76.2183901 36.8092388, -76.2187361 36.8093848, -76.2187575 36.8094664, -76.2183525 36.8101472, -76.2182935 36.8101622, -76.2179127 36.8100269, -76.2179574 36.8099551, -76.2182828 36.8100784, -76.2183856 36.8099069, -76.2180575 36.8097799, -76.218146 36.809621, -76.2183573 36.8096976, -76.2185153 36.8094481, -76.2185406 36.8093981, -76.2183339 36.8093318))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886419, 6800886420, 6800886421, 6800886422, 6800886423, 6800886424, 6800886425, 6800886426, 6800875064, 6800886427, 6800886428, 6800886429, 4050331846, 4050331607, 6800886430, 6800886419]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2170356 36.8098723, -76.2169766 36.8099621, -76.2169517 36.8099527, -76.2166674 36.8104279, -76.2162817 36.8110777, -76.2161256 36.8113547, -76.2161526 36.8113535, -76.2161665 36.8114442, -76.2164562 36.8114249, -76.2170087 36.8112917, -76.2169738 36.8112185, -76.2170578 36.8112017, -76.2171749 36.8110257, -76.2174584 36.8105397, -76.2176548 36.8102188, -76.2176146 36.8102036, -76.2176605 36.8101214, -76.2170356 36.8098723))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886431, 6800886432, 6800886433, 6800886434, 6800886435, 6800886436, 6800886437, 6800886438, 6800886439, 6800886440, 6800886441, 6800886442, 6800886443, 6800886444, 6800886445, 6800886446, 6800886447, 6800886431]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2179931 36.810742, -76.2182184 36.8103834, -76.2181916 36.8103147, -76.217859 36.810188, -76.2178 36.8102759, -76.2181111 36.8104006, -76.2179502 36.810669, -76.2179234 36.8107119, -76.2179931 36.810742))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886451, 6800886452, 6800886453, 6800886454, 6800886455, 6800886448, 6800886449, 6800886456, 6800886451]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2178498 36.8107887, -76.2179368 36.8108257, -76.2177812 36.8110877, -76.2172448 36.8112252, -76.2172523 36.8111396, -76.2172609 36.8110942, -76.217521 36.8106668, -76.217572 36.8106883, -76.217403 36.8109546, -76.2176417 36.8110383, -76.2177008 36.8110194, -76.2178498 36.8107887))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886457, 6800886458, 6800886459, 6800886460, 6800886461, 6800886462, 6800886463, 6800886464, 6800886465, 6800886466, 6092874539, 6800886457]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2160271 36.811266, -76.2159082 36.8112173, -76.2159234 36.8111933, -76.2153565 36.8109761, -76.2151749 36.8112767, -76.2151976 36.811281, -76.2151661 36.8113562, -76.2153458 36.8113927, -76.2155389 36.8114249, -76.2157722 36.8114485, -76.2158366 36.8114485, -76.2159466 36.811397, -76.2160271 36.811266))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886467, 6800886468, 6800886469, 6800886470, 6800886471, 6800886472, 6800886473, 6800886474, 6800886475, 6800886476, 6800886477, 6800886478, 6800886467]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2149756 36.8113068, -76.2150267 36.8112292, -76.2150613 36.8112427, -76.2152251 36.8109131, -76.21519 36.8109122, -76.2151424 36.8108938, -76.2151741 36.8108193, -76.2146511 36.8106089, -76.2147771 36.8103941, -76.2146886 36.8103576, -76.2146699 36.8103834, -76.2145058 36.810663, -76.2143255 36.8109562, -76.2143547 36.8109676, -76.2142944 36.8110663, -76.2149756 36.8113068))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886479, 6800886480, 6800886481, 6800886482, 6127389719, 6800886483, 6800886484, 6800886485, 6800886486, 6800886487, 6800886394, 6800886395, 6800886488, 6800886489, 6800886490, 6800886479]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.2140664 36.8109567, -76.2141656 36.8107635, -76.2142675 36.8107205, -76.2143802 36.8105509, -76.2137955 36.8103061, -76.213538 36.810757, -76.2140664 36.8109567))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6800886491, 6800886492, 6800886493, 6800886494, 6800886495, 6800886496, 6800886491]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.1422391 36.7875856, -76.1422629 36.7875595, -76.14223 36.7875402, -76.1422062 36.7875665, -76.1422391 36.7875856))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6817897452, 6817897453, 6817897454, 6817897455, 6817897452]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.1387418 36.778284, -76.1389417 36.7783248, -76.139002 36.7781465, -76.1390463 36.7779821, -76.1390798 36.7778006, -76.1390919 36.7776932, -76.1390999 36.7775997, -76.1391509 36.7775127, -76.1392166 36.7774601, -76.139175 36.7774193, -76.139226 36.7774015, -76.1392743 36.7773795, -76.1393185 36.7773666, -76.1393668 36.7773613, -76.1394084 36.7773661, -76.1394821 36.7773699, -76.1394714 36.7774139, -76.1396471 36.7774494, -76.13969 36.7772936, -76.1395049 36.7772549, -76.1393775 36.7772442, -76.1392729 36.7772549, -76.1391884 36.7772764, -76.139116 36.7773129, -76.1390315 36.7773699, -76.1389725 36.7774225, -76.1389202 36.7775009, -76.1388921 36.7775933, -76.1388773 36.7776932, -76.1388599 36.7778028, -76.1388371 36.7779403, -76.1388156 36.7780563, -76.1387834 36.7781572, -76.1387418 36.778284))",,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6817923330, 6817923331, 6817923332, 6817923333, 6817923334, 6817923335, 6817923336, 6817923337, 6817923338, 6817923339, 6817923319, 6817923340, 6817923341, 6817923342, 6817923328, 6817923343, 6817923344, 6817923345, 6817923346, 6817923347, 6817923348, 6817923349, 6817923350, 6817923351, 6817923352, 6817923353, 6817923354, 6817923355, 6817923356, 6817923357, 6817923358, 6817923359, 6817923360, 6817923330]",,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.0941565 36.7753133, -76.0940816 36.7752983, -76.0940964 36.7752391, -76.0941733 36.7752533, -76.0941565 36.7753133))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6817999054, 6817999055, 6817999056, 6817999057, 6817999054]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.0935682 36.775653, -76.0934951 36.7756718, -76.0934716 36.7756149, -76.0935447 36.7755956, -76.0935682 36.775653))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6817999077, 6817999078, 6817999079, 6817999080, 6817999077]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.0941402 36.775892, -76.0940865 36.7759286, -76.0940409 36.7758861, -76.0940939 36.7758507, -76.0941402 36.775892))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6817999081, 6817999082, 6817999083, 6817999084, 6817999081]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.1512208 36.9057517, -76.1511289 36.9062002, -76.1510586 36.906191, -76.1510485 36.9062403, -76.1507052 36.9061953, -76.1507298 36.9060755, -76.150928 36.9061014, -76.1509743 36.9058754, -76.1510477 36.905885, -76.1510788 36.9057331, -76.1512208 36.9057517))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818425755, 6818425756, 6818425757, 6818425758, 6818425759, 6818425760, 6818425761, 6818425762, 6818425763, 6818425764, 6818425755]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.1170091 36.7740861, -76.117191 36.7740749, -76.1171856 36.7739843, -76.1171806 36.7739002, -76.1170069 36.7739062, -76.1170129 36.7739524, -76.1170076 36.7739615, -76.1169989 36.7739636, -76.1170016 36.7739958, -76.1170091 36.7740861))",,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818636089, 6818636090, 6831760210, 4627248026, 6818636091, 6818636092, 6818636093, 6818636094, 6831760209, 6818636089]",,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.1168562 36.7738624, -76.1168147 36.7738506, -76.1168281 36.7738184, -76.116869 36.7738291, -76.1168562 36.7738624))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818636105, 6818636106, 6818636107, 6818636108, 6818636105]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.1355236 36.7838208, -76.1355509 36.783792, -76.1355132 36.7837695, -76.1354876 36.7837984, -76.1355236 36.7838208))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818651997, 6818651998, 6818651999, 6818652000, 6818651997]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.1208087 36.7835001, -76.1207893 36.7835283, -76.1208251 36.7835428, -76.1208434 36.7835145, -76.1208087 36.7835001))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818689328, 6818689329, 6818689330, 6818689331, 6818689328]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-75.9944658 36.7917276, -75.9948508 36.791767, -75.9951871 36.7918014, -75.9952256 36.7916085, -75.9944892 36.7915391, -75.9944658 36.7917276))",,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818703103, 6818703108, 6818703104, 6818703105, 6818703106, 6818703103]",,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-75.987053 36.7909789, -75.9872585 36.7909781, -75.9872454 36.7897741, -75.9870306 36.7897694, -75.987053 36.7909789))",,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818721245, 6818721246, 6818721247, 6818721248, 6818721245]",,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.1359479 36.7611934, -76.1359075 36.7611801, -76.1359231 36.7611463, -76.1359644 36.7611595, -76.1359479 36.7611934))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6818719940, 6818719941, 6818719942, 6818719943, 6818719940]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking,,,,"POLYGON ((-76.1285307 36.7955285, -76.1285348 36.7954203, -76.128502 36.79542, -76.12838 36.795404, -76.1283576 36.7953978, -76.1283872 36.7953137, -76.1283644 36.7953083, -76.1283054 36.7952943, -76.1282464 36.795275, -76.1281941 36.7952503, -76.1280653 36.7954125, -76.1281217 36.7954372, -76.128186 36.7954619, -76.1282585 36.7954833, -76.1283362 36.7955027, -76.1284046 36.7955156, -76.1284663 36.7955231, -76.1285307 36.7955285))",,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6819028770, 6819028771, 221453207, 221453200, 6819028772, 6819028773, 6786797743, 6819028774, 6819028775, 6819028776, 6819028777, 6819028778, 6819028779, 6819028780, 6819028781, 6819028782, 6819028783, 6819028770]",,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shelter,,,,"POLYGON ((-76.1281136 36.7945278, -76.1280694 36.7945445, -76.1280479 36.7945096, -76.1280922 36.7944934, -76.1281136 36.7945278))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6819028784, 6819051985, 6819051986, 6819051987, 6819028784]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
